text,sentiment,original_text
partai orang cilik,1,Partai wong cilik..
malaysia bbm ron harga rm tara rupiah liter indonesia pertalite ron jual rdn prt liter juni pertamina lapor rugi t petronas malaysia untung trilyunproduksi minyak mentah malaysia barel kapasitas total kilang petronas juta barel malaysia impor minyak mentah olah kilang negeri malaysia ekspor bbmsementara indonesia produksi minyak bumi ribu barel jam kapasitas kilang juta barrel jam produksi kilang ribu barel haripadahal butuh bbm nasional juta ton hrjadilah indonesia mesti impor ribu barel bbm perintah jokowi investasi triliun bangun kilang surplus bbm belanja apbn proyek kartu prakerja kereta cepat ikn,1,"Di Malaysia BBM Ron 95 harganya RM2.05 setara Rp 6.642 per liter. Diindonesia Pertalite Ron 90 di jual RDN.10.000/ Liter. <br>Juni Th 2022 Pertamina dilaporkan rugi 191 T, Sementara Petronas Malaysia untung 853 Trilyun..<br>Produksi minyak mentah malaysia 507.682 Barrel/Day dg Kapasitas Total KILANG petronas adalah 2,4 jt barrel/ hari, maka malaysia impor minyak mentah utk diolah dikilang dlm negeri, selanjutnya malaysia ekspor BBM.<br>sementara indonesia dg produksi minyak bumi 616 ribu barrel/hr kapasitas kilang 1 jt barrel/hr, rata2 produksi kilang 800 rb barrel/ hari.<br>Padahal kebutuhan BBM nasional 1,5 juta ton/ hr<br>Jadilah indonesia musti impor 600 rb barrel BBM/hari. <br>kenapa dari 5 tahun lalu pemerintah jokowi tak investasi 400 T utk pembangunan kilang agar surplus BBM..Tapi justru belanja APBN utk Proyek kartu prakerja, kereta cepat dan IKN.??"
ayo semangat warga negara ri juang rakyat pimpin juang maju sejahtera rakyat kuasa pintar bikin rakyat derita jerit ekonomi rakyat banding kuasa aneh minyak dunia turun harga bbm pikir kuasa logis rakyat mncukupi bbm otak kuasa pintar banget cari rakyat polri tameng hadap kuasa,1,"Ayo semangat warga negara RI, berjuang lah demi rakyat krna pemimpin kita dsana tidak pernah berjuang tuk kemajuan n sejahtera rakyat..penguasa dsana paling pintar bikin rakyat menderita n menjerit krna ekonomi rakyat tidak sebanding dgn penguasa..aneh, minyak dunia turun tp menaikan harga BBM..ada apa sebenarnya pemikiran penguasa yg tak logis, klo pendapatan rakyat sebulan rata rata mncukupi gpp BBM naik..otak penguasa pintar bgt cari mslh dg rakyat, polri jadi tameng na tuk menghadapi penguasa.."
indonesia negeri kayak raya mahal harga bbm beli salam aspal,1,Indonesia itu negri kaya raya mau semahal apapun harga bbm pasti di beli salam satu aspal
maafbisa blt ribu ribu rupiah ribu tipu tipu rakyat tanggung dampak nikmat gaji alas dilema rakyat ribu rupiah maaf jujur rakyat bantu terima terima bantu rakyat jujur bangkrut zalim hak sejahtera rakyat rakyat tanggung kambing hitam melulu maaf maaf ajar dongeng maafmaaf lindur iler awur omong maaf,0,"maaf<br>bisa jadi, misal BLT 150 ribu sebulan sama dengan sehari di beri 5 ribu rupiah. 5 ribu mau buat apa pak ?  buat tipu2 kami rakyat yang nanggung  dampak semua kenaikan  seterusnya dan anda2 nikmati gaji besar dan beralasan dilema ke rakyat dengan 5 ribu rupiah. maaf klo anda2 jujur rakyat ga diberi bantuan pun akan legowo nerima bahkan akan di bantu rakyat tapi klo sudah ga jujur dan malah  bangkrutin dan zalimi hak kesejahteraan rakyat yang bermasalah anda2 koq rakyat yang nannggung dan di kambing hitamkan melulu. maaf sangat keterlaluan. maaf lagi belajar mendongeng. maaf<br><br>maaf lagi ngelindur ngeces ngawur ngomongnya. maaf"
pangkal pertamina jokowi pdip pikir pertamina subsidi jual bbm petronas jual vivo subsidi pakai my pertamina menteri esdm sedia bbm tender pertamina menang tender,0,Udahlah pangkalnya kan pertamina..... Harusnya jokowi dan pdip mikir... Pertamina disubsidi jual BBM 10.000 ... Lah petronas jual 6700...vivo tanpa subsidi 8900...udh gitu pakai my pertamina... Kalau menteri ESDM ngak bisa mengatasi... Penyediaan BBM di tenderkan saja... Dan saya yakin bukan pertamina pemenang tendernya
awas adu domba kuat aparat bentrok sakit rakyat jabat pertamina pikir perut nafsu,0,Awas ada adu domba yg kuat pasti aparatnya...klau udh bentrok yg tersakiti rakyat. Pejabat2 Pertamina hanya mikirin perutnya nafsunya.
negeri serba bingung,0,Negeri serba bingung.
rakyat miskin indonesia dukung penuh juang mahasiswa,1,"Saya sebagai rakyat miskin Indonesia, mendukung secara penuh perjuangan Mahasiswa!!!"
mahasiswa cari ilmu manfaat masyarakat demo bbm kasih kelola anggar negara tilep,0,memang mahasiswa sekarang bukanya mencari ilmu yg bermanfaat untuk dirinya sendiri dan  masarakat banyak demo kenaikan BBM  kalo di kasi gelola anggaran Negara jangan jgangan malah di tilep sendiri.
pdip rindu tangis sby harga bbm perakkemana,0,"Kemana pedeipeh,,, saya rindu tangisan mereka di saat pak sby menaikan harga bbm cuma 500 perak...<br>Kemana mereka, kemana.....😭😭😭"
rusak nama islam mahasiswa etika,0,Merusak nama Islam .<br>Mahasiswa gak ada etika
gerombol susah rakyat,0,Inilah grombolan yg menyusahkan rakyat
demo sopan protes rusak laku mahasiswa didik,1,"Berdemolah secara sopan, proteslah ... tapi jangan merusak  ... apalagi itu dilakukan oleh mahasiswa yg terdidik ...."
tradisi bbm demo mahasiswa peduli hindar mata kuliah hasil bbm naikdan bbm santai selagi jangkau,1,"Udah jdi tradisi stiap kenaikan BBM sllu ada demo oleh para mahasiswa ntah emang peduli aro hnya skedar menghindari mata kuliah,dn apapun hasilnya akan ttp sama BBM ttp akan naik.<br>Dan bagi saya BBM naik ato tdk..woleess aja slgi masih bisa terjangkau"
perintah demo beli bahan bakar bilang rumah lihat efek,0,"Pemerintah kudu didemo ny, jng di beli bahan bakar ny satu bilang, jdi jng pda kluar rumah. Kita lihat nanti epek ny gimna tuh rasanya😭😭😭"
laku,1,Ini yg bisa dilakukan... ngga ada yg lainya
cari kerja susah bbm harga otak otakmau makan sulit,0,"Yari kerja susah,,,,BBm naik harga otak kemana otak...<br>Mau makn aja sulittt"
sebener bbm infrastruktur gedung jalan nikmat bayar utang negara terkadang bayar pajak bingung uang orang bayar pajak nikmat terkadang korupsi uang simpan negara uang heran indonesia ayo cermat bayar pajak biar uang biar,1,"Sebener ya kita kenaikan bbm itu intruktur Gedung, perbaikan jalan dll kita nikmati hanya untuk membayar hutang negara, terkadang kita bayar pajak bingung kemana uang ya, orang tidak bayar pajak juga menikmati semua ini kok terkadang korupsi juga ada uang di simpan negara kemana uang ya, mau heran tapi ini indonesia, yuk kita cermat bayar pajak biar pun tidak tau uang kemana yg jelas biar mereka yg tau"
anarkis karung mewek,0,"Penting jangan anarkis.,ntar di karungi baru mewek"
rokok ribu beli demo bbm protes habis habis,0,"Rokok 32rb di beli dan ga di demo, BBM naik di protes abis2an"
jokowi ketawa lihat,1,jkowi ktawa ni liatnya 🤣🤣🤣🤣
harga bensin wajar indonesia premium vivo rupiah literpertalite pertamina rupiah literitu tuntut demo,1,Harga bensin yang wajar di indonesia :<br>Premium VIVO = 6000 rupiah per liter<br>Pertalite pertamina =&gt; 7500 rupiah per liter<br>Itu aja tuntutan para pendemo
korban gaji jabat perintah berani potong gaji,1,"Yg harus ny di korbankan adalah gaji pejabat pemerintah, berani ga di potong gaji ny?"
beranta negeri,0,Makin berantakan sudah negeri ini
mundur ajar biar jalan solusi atur bijak tunggu mudah mudah negeri indonesia,1,Kok seperti kemunduran yaa.. para pelajar dibiarkan berjalan tanpa ada solusi dari pengatur kebijakan yg ditunggu-tunggu. Mudah-mudahan negeri Indonesia ini segera membaik dan lebih baik.
jokowi teledor,0,Jokowi teledor
alhamdulillah premium moga muncul,1,Alhamdulillah... premium semoga di munculkan...
mahasiswa masyarakat wakil derita rakyatmahasiswa demo periode nih,1,ini baru mahasiswa dan masyarakat yg mewakili penderitaan rakyat👍<br>mahasiswa yg demo 3 periode mana nih?
agung indonesia hebatkok demo perintah anti rakyat kuasa,0,INI YG DI AGUNG2KAN INDONESIA HEBAT..??<br>KOK DEMO ??<br>PEMERINTAH ANTI RAKYAT LG BERKUASA..
terima kasih aliansi gera mahasiswa mahasiswi dukung upaya lawan adil perintah,1,Terima kasih kepada aliansi pergerakan mahasiswa mahasiswi.. saya ikut mendukung upaya kalian melawan ketidakadilan pemerintah...
dukung mahasiswa,1,Saya dukung kamu para mahasiswa 💪
dengar perintah tuli adil,0,Gag akan d denger karena pemerintah saat ini tuli keadilan
coba liter tenang sudi demo bangun kota negara bobo,0,"Coba naikin lagi sampe 50000/liter yakinlah pasti tenang gak ada yg sudi utk demo, soalnya udh cukup memadai utk membangunkan ibu kota negara yg sedang bobo."
negara darurat hukum tegak hukum darurat bbm demo tuh sambo dasar mahasiswa,0,"Negara itu darurat hukum krn banyak penegak hukum jadi beking. bukan darurat BBM demo noh SAMBO, dasar mahasewa"
suruh adu domba aparat petinggi negeri bahak bahak hati hati kawan provokasi moga sehat,1,Kita di suruh di adu domba dng aparat oleh mereka para petinggi negri ini...kini mereka seperti nya lagi terbahak bahak..hati hati kawan jng terprovokasi.smoga sehat selalu kalian
bbm orang beli bbm aplikasi tuju ribu keluh papua puluh ribu demo lebay,1,"Kalau saya bbm naik biasa saja walaupun saya orang tidak mampu, tapi kalau bli bbm dengan aplikasi itu yang saya tidak setuju, baru 10rb sudah mengeluh, dipapua puluhan rb gak ada yg demo, apa mungkin +62 terlalu lebay ya"
demo juang sambung lidah rakyat,1,mereka yg berdemo adalah pejuang penyambung lidah rakyat
jawa jawa demo bbm demo minyak demo demo demo kalimantan papua harga mahal mahal,1,"Jawa... Jawa 😂😂, dikit dikit demo, BBM naik demo, minyak naik demo, apa apa demo, dikit dikit demo, kami di Kalimantan dan Papua harga mahal mahal pun gk masalah 😂"
terima kasih mahasiswa juang derita rakyat semangat moga lindung allah swt amiin,1,"terima kasih mahasiswa sudah memperjuangkan akan penderitaan rakyat,. semangat dan semoga di lindungi oleh alloh swt,aamiin"
semangat mahasiswa tolong bakar bakar ban ricuh,1,"Semangat mahasiswa, tapi tolong jangan bakar bakar ban. Jangan ricuh."
emang susah kondisi negara sulit perang rusia ukraina subsidi triliun nikmat subsidi orang mampuhmakanya blt rakyat biar sasar,0,"Mang susah,, kondisi negara lagi sulit,,, sejak perang Rusia dan Ukraina,,, mensubsidi 500t,, sedang yg menikmati subsidi orang yang mampuh,,,<br>Makanya di buat BLT untuk rakyat g mampuh,, biar tepat sasaran"
semangat,1,Semangat ...
mahasiswa,1,Ilik mhasiswa
langsung pengaruh ekonomi barang daya beli masyarakat turun ekonomi lambat,1,Naik boleh tp klo harus langsung tinggi sangat berpengaruh ke ekonomi lainnya... Barang naik tp daya beli masyarakat turun... Ekonomi bisa mwlambat
gara gara gara putus korban untung pilih doi,0,Gara gara keputusan seseorang banyak korban untung dulu gk pilih doi
bikin malu nama islam islam sabar buka keras kasih nama universitas demo brutal cocok,0,Bikin malu tuh nama Islam nya .islam itu seharus nya sabar buka keras kasih nama aja unipersitas demo brutal lbh cocok
semangat mahasiswacuma tega hukum laku tegak hukum suara,1,"Semangat mahasiswa.....<br>Cuma, masalah penegakan hukum yang dilakukan oleh penegak hukum, kok ngak ad suaranya..."
mahasiswa garda,1,KINI SAATNYA MAHASISWA JADI GARDA TERDEPAN....
hidup mahasiswa,1,Hidup mahasiswa
bbm jalan raya sepiiikalau arus lintas ramai arti daya beli masyarakat kuatpemerintah pikir harga bbmbbm subsidi manfaat subsidi kalang,1,"Apakah sejak BBM naik,,jln raya jadi sepiii,,,<br>Kalau arus lalu lintas ttp ramai,artinya daya beli masyarakat itu kuat,,,<br>Pemerintah itu dah mikir,enggak semau nya saja menaikkan harga BBM,,<br>BBM itu di subsidi,,tapi,,,siapa yg banyak merasa manfaat subsidi itu,,,kalangan menengah kebawah,, atau menengah ke atas,,,,"
bensin indonesia murah dunia,1,padahal bensin diindonesia termasuk yg termurah didunia
doa teman enak rakyat tanggung,1,Doa ku bersamamu teman...yg diatas enak² an kenapa rakyat kecil harus menanggung nya
miris banget laku mahasiswa bijak perintah,0,miris bngt melihat kelakuan para mahasiswa... hrusnya gak sprti itu dong klo ingin menyampaikan pendapat tntang kebijakan pemerintah.... 👎👎👎👎
demo hidup sulit bijak profesional rakyat tahan hidup,0,"Kalo engga naik, engga mungkin pada demo. Idup juga udah susah kalo kebijakannya aja engga pro rakyat kecil gimana kami bisa bertahan idup"
harga sembako pangan masyarakat permanen ribut gilir bbm ribut hehehelogikanya harga pangan permanen harga bbm heheheujungnya salah bbm,0,Harga sembako dan pangan di masyarakat bawah naik duluan secara permanen gak ribut giliran bbm dinaikkan semua pada ribut ...  hehehe<br>Logikanya harga pangan naik secara permanen jika harga bbm sudah naik .. hehehe<br>Ujung2nya yg salah naiknya bbm ... hehehe
perintah demo pasang muka tembok sabar,0,"Pemerintah tentu sudah siap didemo, cukup pasang muka tembok 1 bulan dan semua akan sabar kembali🤣"
orang indonesia anak anak cerdas suka demo suka lawan perintah suka rusak negara untung anak alhamdulillah allah banget pindah ukraina,0,"INI BARU ORANG INDONESIA BAIK ANAK-ANAK CERDAS,  SUKA DEMO SUKA MELAWAN PEMERINTAHAN SUKA MERUSAK NEGARA NYA SENDIRI, UNTUNG AKU GAK PUNYA ANAK KAYAK MEREKA ALHAMDULILLAH YA ALLAH, AKU PENGEN BANGET PINDAIN MEREKA KE UKRAINA"
bbm orang kadang kadang,1,"Saya kok biasa saja ya bbm naik, padahal saya orang yg kadang punya kadang enggak."
gratis harga bbm,1,Gratisin harga BBM 👌
ayo semangat pilih pdip pilih pdip,1,"Ayo semangat, nanti yg milih pdip pasti milih pdip lagi wkwkw"
demo gambar bbm rentet buruk akibat subsidi bbm mayoritas mahasiswa demo alas sosialisasi masyarakat buka diskusi publik kampus bikin rusuh tutup jalan orang cari duit makan,0,"Yaa gini lah cuma bisa demo tanpa melihat gambaran besarnya kenapa bisa naik bbm dan rentetan buruk akibat dri subsidi bbm itu apa. Mayoritas mahasiswa kan gitu, cuma tau demo tpi gk tau alesan nya apa, bukan nya sosialisasi ke masyarakat, membuka diskusi publik di kampus tentang kenapa bisa naik ini malah bikin rusuh nutup jalan org yg lagi mo nyari duit buat makan."
pandemi parah bbm semangat demonstran moga buah hasil,1,Setelah pandemi datang yg parah bbm naik apa apa naik semangat utk para demonstran lanjutkan semoga membuahkan hasil
malu orang orang papua beli bensin harga ribu ribu diam,1,harusnya malu sama orang2 papua.  mereka bertahun tahun membeli bensin dgn harga 50 ribu sampe 100ribu diam saja
demo acung jempol adik adik mahasiswa,1,Kalo demo yang ini.... Gue Acung i 5 jempol buat Ade Ade mahasiswa
semangat bela negara moga sehat,1,Semangat para pembela negara...semoga kalian selalu di beri kesehatan.
lihat negeri kacau gaya belagu damai negara orang cari perhati aja,0,Liatlah keadaan negeri sendiri kacau. Gaya2an belagu mau damaikan negara org. Caper doang
ribu liter,1,naikkan terus sampai 25 ribu per liter.
demo kemarin harga bbm perintah,0,"Kenapa demonya baru sekarang, ga dari kemaren sebelum harga bbm naik di fix sama pemerintah coy"
polisi tangkap provokator maju takut polisi mahasiswa bela orang miskin bela orang kayak pakai bbm subsidi orang miskin butuh bbm ribu minggu orang kayak pakai bbm juta minggu mending hapus subsidi bbm,0,"pak polisi yang tegas tangkap propokatornya maju terus jangan takut pak polisi tu mahasewa bukan bela orang miskin tapi bela orang kaya yang slalu memake bbm subdidi,kalo orang miskin butuh bbm cuma 30rb/minggu tapi orang kaya make bbm1jt/minggu,jadi mending hapus supsidi bbm lebih baik"
maju adik terima kasih adik adik mahasiswa bantu masyarakat suara rakyat abai,1,maju terus dek ... terima kasih adek adek mahasiswa  sudah membantu masyarakat ... skrg suara rakyat sering diabaikan 😓
presiden,0,Percuma presiden&#39;a kaga ada
seru banget kawan,1,Seru banget..... lanjutkan kawan
kaya alam gerus si bengis rakyat tanggung,0,Kekayaan alam di gerus si bengis rakyat jd menanggung
massa,0,Kurang massaaaaa ituuuuu
mahasiswa tolol kali baca berita dunia kau laku rugi negara bbm kena krisis ekonomi malu dunia tertawa,0,Mahasiswa tol0l.....terlihat kali klian tak pernah baca berita dunia.apa yg kao lakukan ini hanya akan merugikan negara.mau klian bbm tak naik dan kita kena krisis ekonomi lagi.memalukan ina aja.dunia melihat dan tertawa dgan apa klian buat....lol
perintah tutup mata telinga,0,Percuma aja kalau pemerintah nya tutup mata dan telinga
merdeka,1,Merdeka 💪💪💪👏👏👏
semangat mahasiswa doa moga sukses waspada susup,1,"Semangat mahasiswa ,,kita hanya bisa doakn ,,semoga sukses,,,dan waspadai penyusup"
mahasiswa buruh tulang punggung rakyat negeri inimereka erti sejahtera rakyat si bengis sengsara rakyat kaya pribadi,1,"Mahasiswa dan buruh tulang punggung rakyat di negri ini<br>Mereka yg ngerti kesejahteraan rakyat nya, bukan si bengis yg menyengsarakan rakyat demi kekayaan pribadi nya"
pdip puan habis air mata kah pilpres,1,PDI-P mana? Puan Mana? sdh kehabisan air mata kah? atau lg persiapan pilpres
pa jokowi rakyat sengsara,0,Pa jokowi selalu buwat rakyat sengsara terus
loh rakyat turun tangan,1,NAH LOH RAKYAT TURUN TANGAN
jokowi orang hebat bebas,1,"Naikin jadi 15.000 aja pak jokowi. Anda kan orang hebat, bebas ngapain aja. 😂"
demo ajak ajak paksa henti lawak,0,"Demo kok ngajak ngajak, maksa pula klo ga ikut diberhentiin, lawak"
harga bbm mending gaji cpns tingkat turun potong persen puluh puluh juta kasihan rakyat pergi cari kerja peluang kerja oke jakarta jalur bus daerah bagaimanasekarang makan susah bbm cari kerja susah rakyat mati lapar,0,"Daripada harga bbm naik, mending gaji cpns yg level atas diturunin atau dipotong brp persen, gak usah berpuluh puluh juta! Kasihan kami rakyat kecil, gimana mau pergi cari kerja, peluang kerja saja tidak ada ! Oke lah di jakarta ada busway, di daerah lain bagaimana?<br>Sekarang mau makan aja susah, bbm pun naik, cari kerja juga susah, maunya bagaimana? Apa mau rakyat nya mati kelaparan aja ?"
upah mha sewa,1,Berapa upahnya ni mha sewa
ajar venezuela manja rakyatnyaakibatnya krisis ekonomi ekstrim terjadikita lihat bagaimna alih subsidi kedepannyajika alih sasar kuli senantiasa harap negeri sejahtera abadi,1,Belajarlah dari venezuela yang terlalu memanjakan rakyatnya..<br>Akibatnya krisis ekonomi ekstrim terjadi..<br>Kita lihat dlu bagaimna pengalihan subsidi ini kedepannya..<br>Jika memang pengalihannya lebih tepat sasaran kenapa tidak ..??<br>Dari kuli yang senantiasa berharap negeri ini sejahtera abadi
