text,sentiment,original_text
heran suka demo bentrok polisi salah alamatpolisi gedok palu cari langsung orang orang dewan wakil rakyat undang undang kesah cari rumah biar tau rakyat marah,1,HERAN ama yg suka demo trus bentrok ama polisi.kalian itu apa ga salah alaamat.polisi ga ikut gedok palu.kenapa ga cari langsung itu org2 dpr yg buat itu UU yg ngesahin dll cari aja sampe ke rumahnya biar tau kalo rakyat marah
unjuk bagus polisi papua konflik kirim aman biar stres tangan konflik tembak papua tangan demo biar stres hutan mulu segar,1,Unjuk rasa Gini bagusnya Polisinya dari papua khususnya dari tempat Konflik yg di kirim pengamanan ke sana biar mereka gak stress tangani konflik penembakan di papua terus tp tangani demo sperti gini biar gak stress mereka di hutan mulu atau refresinglah gtu.
lupa kuasa tangan rakyat,1,Jangan lupa kekuasaan ada di tangan rakyat......
pidato soekarno quotjadikan derita ku saksi kuasa presiden batas kuasa langgeng kuasa rakyat kuasa tuhan maha esaquot,1,Seperti pidato ❤️ Soekarno 👍 🥰<br>. &quot;Jadikan deritaku ini sebagai kesaksian bahwa kekuasaan seorang Presiden sekalipun ada batasnya. Karena kekuasaan yang langgeng hanya kekuasaan rakyat. Dan diatas segalanya adalah Kekuasaan Tuhan Yang Maha Esa&quot;.
kali era jokowi pro rakyat rakyat korban,1,"Sudah beberapa kali diera jokowi terjadi seperti ini,,,,katanya pro rakyat tapi kenapa rakyat trus jadi korban"
hai aparat sakit rakyat khianat,1,Hai km aparat jangan anda sakiti rakyat. Penghianat kalian
om bus hukum tingkat sejahtera rakyatom bus hukum untung usaha kelas atasemang usaha untung usaha karyawanburuhbukan hak buruhtp buruh tunggu bos nyaklw bos buruh apga jalan om bus hukum sejahtera rakyattidak kompromi murah harga produksiemang undang undang manis bungkus cipta kerjaburuh indonesia paksa mesin pekerjaini citaquot rakyat,1,EMANG OM NI BUS LAW BISA MENINGKAT KAN KESEJAHTERAAN RAKYAT??<br>OM NI BUS LAW HANYA MENGUNTUNGKAN PENGUSAHA KELAS MNENGAH KE ATAS<br>EMANG ADA PNGUSAHA YG MAU BERBAGI KE UNTUNGAN PRUSAHAAN NYA DNGAN KARYAWAN/BURUH??<br>BUKAN HAK YG DI DAPAT BURUH<br>TP BURUH HANYA MNUNGGU KBAIKAN DRI BOS NYA<br>KLW BOS NYA GA BAIK BURUH DAPAT AP??<br>GA AKAN JALAN OM NI BUS LAW INI UNTUK MENSEJAHTERAKAN RAKYAT<br>TIDAK ADA KOMPROMI DEMI MURAHNYA HARGA PRODUKSI<br>EMANG UU NYA TERLIHAT MANIS DI BUNGKUS DNGAN KATA <b>CIPTA KERJA</b><br>BURUH INDONESIA AKAN DI PAKSA JADI MESIN PEKERJA<br>INI BUKAN CITA&quot; RAKYAT
perintah larang kerumun perintah cipta kerumun,1,Pemerintah melarang ada kerumunan tapi pemerintahlah yang menciptakan kerumunan
berani mahasiswa tanding,1,Keberanian mahasiswa TDK ada tanding nya
saudara i mari renung karno quotperjuangan mudah lawan jajah juang sulit lawan bangsa quot,1,"Saudara /i, marilah kita merenungkan kembali ucapan Bung Karno &quot;perjuangan ku lebih mudah karena melawan penjajah, namun perjuangan kalian lebih sulit karena melawan bangsa sendiri &quot;"
cuman indonesia perang rakyat,1,Cuman di indonesia yg berperang sma rakyat sndri
dewan wakil rakyat republik indonesia sadar buruhdan negara demokrasi rakyat majikan,1,DPR RI tidak sadar bahwa sebenarnya mereka adalah buruh...<br>Dan bahwa di negara demokrasi rakyat adalah majikannya..<br>😠
kawan wakil rakyat pilih rakyat akibat amplop milu,1,Ingatlah kawan. yang menjadi wakil rakyat itu pilihan rakyat sendiri. akibat dari amplop waktu pemilu.
perintah lemah uang aparat tentara nasional indonesia kalah kacung kacung bayar rakyat bosan tonton orang huru hara bikin sakit mata polisi tembak demo mata rusak fasilitas rakyat pas mata tinggal mata mantan demonstran anarkis,1,"pemerintah terlalu lemah segalay ada uang aparat dan tni,,, masa kalah sama kacung2 bayaran seperti ini,,, rakyat setiap hari bosan jg harus menonton org huru hara bikin sakit mata,,, klo sj sy jadi polisi sy tembak satu2 yg demo,, tepat dimata karena  merusak fasilitas rakyat pas di matanya,,, jd tinggal di ingat klo mata gk ada satu berarti mantan pendemo anarkis,,,,,,,,,,,,,"
erti dah perintah tinggal masyarakat biar korban,1,"Gk ngerti dah pemerintah, padahal tinggal turutin aja keinginan masyarakat biar gk banyak korban"
dukung demo rakyat sesuai atur anarkisme rusak fasilitas perintah kutuk orang orang ambil untung demo,1,"Kami mendukung demo demi kepentingan rakyat, asalkan sesuai dengan aturan, tidak anarkis dan merusak fasilitas pemerintah, dan kami mengutuk orang2 yang hanya mengambil keutungan dari demo....."
mantap maju juang rakyatbubarkan kuasa zalim,1,Mantap maju terus pejuang rakyat...bubarkan penguasa zalim
visi misi dewan wakil rakyat negeri duduk main pubg pulang main free fire negara keras area pochinki georgopolbener bener aneehhkebanyakan main pubg,1,"sebenarnya apa visi dan misi seorang DPR di negeri ini, apa mereka hanya duduk sambil main PUBG terus pulang lanjut main FREE FIRE <br>sampai akhirnya negara kita hampir sama serupa kerasnya seperti area POCHINKI &amp; GEORGOPOL<br><br>bener-bener aneehh<br>kebanyakan main PUBG"
undang undang an investor investasi indo investor lihat bibit bebet bobot negara lari usaha lokal lari negeri investor kerja phk demo kerja demonstran demonstran negara indonesia butuh investor indonesia butuh negara indo usaha investor investor lari vietnam malay thai taiwan kerja pabrik pilih kerja vietnam indo butuh sumber daya alam indonesia sumber uang butuh investor masyarakat indonesia lapang kerja tip anggur coba pikir deh jangka anak cucu pikir jangka pendek anak cuci pikir jangka kerja coba kerja jual kopi deh butuh modal biar tau usaha putar otak putar uang pikir tarik investor gampang susah mbak mas artis indo kaji cari jalan keluarnyatujuan undang undang tarik investor tarik usaha lokal kampung halaman alias buka pabrik indonesia kadang mikir indonesia sentimen tenaga kerja asing tenaga kerja indonesia orang protes bilang butuh iya butuh tenaga kerja indonesia butuh gaji bilang lapang kerja indo cari undang undang kerja sip persh kasi harga pas pas malas malas enak undur kasi sangon enak aja usaha keluarga jaman undur nih indonesia buka pabrik afrika bawa tenaga kerja indonesia orang protes gilir investor bawa tenaga kerja asing indonesia protes ego menang layak investor bawa orang orang duit duit serah indonesia habis tenaga kerja asing tau budaya bahasa indo tenaga kerja indonesia kerja erti ajar tenaga kerja asing beli kadang logika pakai samping sentimen benci positif negatif positif mudah makan hoaks ajar komentar google,1,"Dengan adanya UU ini nanti ada sekitar 150an investor luar bakal mau investasi di Indo. <br>Investor juga lihat bibit bebet bobot negara, kalo spt ini apa ada yang mau? Yang ada pada lari semua.. <br><br>Sudah pengusaha lokal lari ke luar negeri, investor engga ada. Mau jadi apa?? Mau kerja apa nanti? Yang ada malah ada phk besar2an, nanti demo lagi minta kerja. Padahal penyebabnya pendemo2 itu. <br><br>Negara indo itu engga bisa berdiri sendiri, butuh investor, jangan merasa indo itu paling dibutuhkan. Negara lain malah engga spt di indo, makanya pengusaha dan investor2 itu lari ke vietnam, malay dan thai. Di taiwan aja, pekerja pabrik lebih memilih pekerja dr vietnam drpd indo. <br><br>Jadi jangan merasa dibutuhkan, sda di indo emang banyak.. tapi sumber uangnya engga ada. Butuh investor.. setiap th bahkan bulan masy indo bertambah, lapangan kerja menipis, pengangguran bertambah. Coba dipikirkan deh jangka panjang yang katanya untuk anak cucu, bukan mikir jangka pendek untuk diri sendiri. Kalo untuk anak cuci ya pikir jangka panjang. <br>Kalo engga mau, ya ga usah kerja. Coba kerja sendiri... jual kopi deh, ga butuh modal banyak. Biar tau rasanya usaha sendiri gimana putar otak, putar uang. <br><br>Dipikir narik investor itu gampang??? Susah mbak mas bro sis.. kayak datangin artis luar ke indo, ada yang harus dikaji kembali mau nya gimana dna djcari jalan keluarnya.<br>Tujuan UU ini selain narik investor juga mau menarik pengusaha lokal untuk balik kampung halaman alias buka pabrik di indo aja. <br><br>Kadang saya mikir, di indo ini terlalu sentimen dengan TKA. Padahal TKI di luar sana buanyakkkkk... orang luar sana apa protes??  Jangan bilang karena mreka butuh. Iya mreka butuh, tp tki juga butuh karena gajinya gede! Bilangnya ga ada lapangan keerja di indo, nah ini dicarikan lewat UU ini, malah seperti ini. Setiap tahun ya.., ada2 aja minta ini itu. Kalo kerjaan anda sip dan kemampuan anda baik pasti persh kasi penghargaan lebih. Kalo pas2an dan malas2an minta enak aja ya mana mauuuu... mengundurkan diri minta dikasi pesangon, enak ajeee.. emang perusuhaan keluarga anda?? Dimana2 dari jaman dulu kala, mengundurkan diri ga dapat apa2. <br><br>Nih ya.. Indo buka pabrik di Afrika bawa TKI 3000 orang. Kok ga ada yang protesss???? Giliran Investor bawa TKA ke indo protesss!!! Kelihatan ego tinggi, mau menang sendiri. Ya layak lah investor bawa orang sendiri. Orang duit2 mreka, mau diserahkan ke indo semua?? Ya habisss.. <br><br>TKA ga tau budaya dan bhs indo? Ta elah dikira TKI yg kerja di luar ngerti?? Learning by doing lah.. TKA ya pasti spt itu, apa mreka ga perlu beli ini itu? Kadang logika itu harus dipakai, dan kesampingkan rasa sentimen dan kebencian. <br><br>Semua ini ada positif dan negatif. Jangan maunya positif terus. Ada yang ditambah dan ada yang dikurang. Jangan mudah kemakan hoax, pelajari dulu sebelum berkomentar. Google masih ada.."
polisi tau nama provokator kalang dampak polisiyang sok,1,Asal pak polisi tau kl masalah nya seperti ini ga ada nama nya propokator karna semua kalangan akan merasakan dampak nya pak polisi...yg sok paling bener menurut anda...😡
mengalahjika benarkebenaran pilih pengkatkerajaan tahan rakyat bersatuini kebenarannyajadirakyat kuasa keputusanmakabersatu kamujika emang benarbersatulahjangan anak cucu depanakan bodoh,1,"Jangan mengalah..jika kamu benar...kebenaran tidak memilih pengkat👍👍kerajaan tidak akan pernah bertahan jika rakyat bersatu...INI KEBENARANNYA..<br>jadi,RAKYAT YANG BERKUASA dalam membuat keputusan..makah,bersatulah kamu..jika kamu memang benar👍👍👍bersatulah..jangan sampai anak cucu kamu dimasa depan,akan diperbodohkan seperti kamu.."
pilih anggota dewan golong putih sajatidak pilih dewan wakil rakyat dah pilih dengar aspirasi rakyat suka suka,1,Kita harus bersatu kalau pemilahan anggota dewan golput aja...gada gunanya milih DPR bro...klau dah terpilih bukanya dengarin aspirasi rakyat malah suka2 nya
ganti undang undang mudah bayang provokasi hoaks baca undang undang pro buruh paham orang awam demo cermat undang undang sah negara bikin undang undang sengsara rakyat cermat makan orang orang tanggung sebar hoaks sosial media,1,"Mengganti uu itu tak smudah yang kita bayangkan, jgn terprovokasi oleh hoaks, di baca dulu uu.nya.. itu malah pro sama buruh klo kalian pahami... Gw ja orang awam mau ikut demo tp ga jadi setelah mencermati uu yg di sahkan... Mana ada negara yang bikin uu menyengsarakan rakyat... Di cermati dulu jgn termakan oleh orang orang yang ga bertanggung jawab menyebarkan hoaks di sosial media.."
tolong media televisi mahasiswa buruh luka ka sorot liput televisi takut,1,Tolong dong media tv .itu bayak mahasiswa dan buruh yang terluka ka ga di sorot/di liput di tv ... Anda takut?....
kasihan rakyat hidup terombang ambing putus dewan wakil rakyat rakyat,1,Kasihan rakyat kecil hdup terombang ambing krna kptsan DPR yg tak memihak rakyat
mahasiswa pakai baju aparat pakai lengkap senjata mesti mahasiswa takut aparat perintah takut demo,1,"Kenapa kok begitu ya, padahal mahasiswa hanya pakai baju biasa, sementara aparat pakaian lengkap dengan senjata, mestinya mahasiswa yg takut, tapi sebaliknya aparat atau pemerintah yg ketakutan sama yg demo"
sedih indonesia pimpin tanggung pimpin ummar bin khatab pimpin peduli suara rakyat,1,Sedihnya ... Indonesiaku <br>Di mna pemimpin yg bertanggung jawab .... <br>Terlalu tinggi jika menginginkan pemimpin seperti Ummar bin khatab ... <br> Cukup ngin pemimpin yg peduli dgn suara rakyatnya 😣
emang undang undang omnibus law butuh pabrik pegawai negeri sipil patut negeri adil,1,Klw memang uu omibuslau jangan cuma butuh pabrik saja tp pns pun patutnya tak ada di negri ini demi untuk keadilan
tinggal cabut undang undang omnibus batal parah heran dah perintah,1,"Udh sih tinggal d cabut Uu omnibus ya, d batalkan saja drpd Makin parah. Heran dh Sama pemerintah"
provokator penjara ajasoal demonstran anarkispolisi serang duluan demonstranjadi tangkap tuh demonstranbikin rusuh negara,1,Provokatornya  penjarain aja....soalnya  pendemo anarkis......polisi diserang duluan oleh pendemo.......jadi tangkapin aja tuh pendemo.......bikin rusuh di Negara sendiri.....
partai partai dukung undang undang dengar aspirasi masyarakat pilih partai partai pilkada pilih presiden khianat amanat rakyat pilih pdip golkar gerindra pkb nasdem,1,"partai-partai pendukung uu ini tidak mendengarkan aspirasi masyarakat banyak. Jangan pilih lagi partai-partai ini di Pilkada atau Pilpres <br>mendatang karena telah mengkhiyanati amanat rakyat. Jangan pilih lagi PDIP, Golkar, Gerindra, PKB, atau NasDem."
tinggal aman kakak kakak semangat anarkisme yaquot umur doaquot indonesia,1,"Stay safe kakak2, semangat semua. Inget jangan anarkis ya:&quot;) gw masi dibawah umur jadi gw cuma bisa doain:&quot;) yang terbaik buat Indonesia"
rakyat aparat bentur carik kertas judul,1,Rakyat dan aparat di benturkan oleh secarik kertas yg berjudul kepentingan.
rusuh biar dengar,1,Udah bner mreka rusuh dan harus sprti itu biar di dengarkan
hidup mahasiswa,1,Hidup mahasiswa
juang buruh usaha buruh putus rusuh kota miris bawa anak cucu negara republik indonesia,1,Lanjutkan perjuanganmu buruh.selama ini antara pengusaha dan buruh baik baik saja krn keputusan sepihak jd rusuh di kota besar 🇲🇨.<br>Sangat miris mau di bawa kemana masa depan anak cucu NKRI..????
semangat juang moga kuat lindung amin,1,"Cemungut buat smua yg berjuang semoga d beri kekuatan, d lindungin amin"
demo negara jajah hadap demoperang gerak bergerakserentak serentakmenerkam terjang terkamtak gentar gentarmenyerang menyerangmajulah maju menangjelas perang demokalau demo corona,1,"Demo juga percuma, negara sudah dijajah ga bisa dihadapi dengan demo.<br>Perang saja.. 💪🏻<br>Bergerak bergerak<br>Serentak Serentak<br>Menerkam Menerjang Terkam<br>Tak gentar tak gentar<br>Menyerang menyerang<br>Majulah majulah menang<br><br>🇲🇨🇲🇨Jelas perang drpd demo🇲🇨🇲🇨<br><br>Kalau mau demo sama korona aja kapan berakhir nya🤓"
halo kabar maha siswa tembak hajar suka hati jabat lindung rakyat ani polisi indonesia,1,Helo apakabar dengan maha siswa yg di tembak dan ugak di hajar sesuka hati..... Pejabat dilindungi rakyat di ani aya seperti itukah polisi indonesia
dewan rakyat hormat buta lihat suara rakyat wakil rakyat rakyat,1,"Dewan rakyat yg terhormat apakah anda udah buta.....lihat itu suara rakyat yg sebenar nya,anda jgan mengaku wakil rakyat klau anda ngk mau melihat rakyat."
demo rusak fasilitas negara pikir hambur biaya negara bakar ban jalan,1,Demo its okey tapi kalau sampai merusak fasilitas negara .... apa gk mikir itu juga akan menghamburkan biaya negara. apa tak cukup bakar ban saja di tengah jalan
rakyat indonesia ayo lawan adil,1,Rakyat indonesia ayo bersatu lawan ketidak adilan
akibat dengar suara rakyat,1,Inilah akibat tidak mendengarkan suara rakyat
semangat maju maju mahasiswa,1,semangatt maju majuu mahasiswa
warningdpr maksud omnibus lawomnimbus law kuat dokter rumah sakitomnimbus law emang buruk tenaga kerja jam kerjauang omnibus law fasilitas rumah sakit obat obatankekurangan dpr tau demo si omnibus lawdemo undang orangsemakin terinfeksimaaf salah,1,🖐🖐🖐🖐WARNING<br><br><br><br><br>Dpr itu ada maksudnya memberikan omnimbus law<br><br>Omnimbus law bermaksud untuk memperkuat dokter dan rumah sakit<br><br>Omnimbus law memang buruk bagi tenaga kerja seperti jam kerja<br>Uang yang didapat dari omnimbus law digunakan untuk memberikan fasilitas rumah sakit dan obat obatan<br><br><br>KEKURANGAN :<br><br>Dpr sudah tau akan di demo si omnimbus law<br>Demo mengundang banyak orang=<br>Semakin banyak yang terinfeksi<br><br>Maaf ya kalo ada yang salah
berani dorong dorong tinggal buruh kerja minggu perintah kalang kabut resesi demo banget kasihan badan sakit rumah tunggu tuh mending demo rumah,1,"Kalau berani jgn dorong2 begitu.  Tinggal para buruh nggak usah kerja 2 minggu sampe sebulan aja, pemerintah juga kalang kabut.  Resesi makin jadi. Nggak usah demo2 bgt kasian badan juga pada sakit.  Yang di rumah pada nungguin tuh. Mendingan demo dirumah."
salah wakil rakyat rakyat tuju sah,1,Ini yang salah siapa katanya wakil rakyat tp rakyatnya gak setuju masih aja di sah kan
hai perintah dewan wakil rakyat kesah rancang undang undang omnibus law timbang dampak timbul akibat demo pandemi batas sosial skala habis uang negara trilyun rupiah hutang wabah covid rakyat sengsara akibat ulah usaha kerja susah,1,"Hai pemerintah dan DPR yang mengesahkan RUU Omnibus Law. Apakah kalian tidak mempertimbangkan dampak yang timbul akibat demo di masa pandemi ?? Percuma PSBB selama ini hanya menghabiskan uang negara trilyunan rupian dari berhutang. Kapan wabah covid bisa berakhir kalau kejadiannya seperti ini terus. Kami rakyat kecil sengsara akibat ulah kalian, usaha dan pekerjaan menjadi susah."
bela rakyat,1,Bela rakyat kecil
semangat kendur,1,Semangat jgn smpe kendor
dewan wakil rakyat janji sejahtera rakyat rakyat sengsara pilih rakyat munafik hukum neraka jahanam kelak akhirat,1,Dpr manajanjikamu mau mesejarakan rakya malahan rakya sengsara ingat kamu di pilih rayak  kamu munapik  hukuman nerakajahanam kelak diakhirad.
salah demo rakyat indonesia jagaaparat indonesia gue bingung lihat cari pokok permasalahanbukan ribut indonesia,1,"Siapa salah siapa benar???? Yang demo rakyat Indonesia, yg jaga<br>Aparat Indonesia. Gue jadi bingung lihat nya . Yg di cari tu pokok permasalahannya...bukan nya ribut, sama sama Indonesia.🙏🙏🙏"
